id,prev_price,replace_time,satisfaction_score
226006,29,4,4
226010,35,4,4
226016,39,4,4
226086,39,4,4
226089,36,5,4
226098,31,4,4
226111,33,4,4
226124,36,4,5
226186,35,4,4
226188,31,3,4
226216,40,4,5
226220,44,4,4
226226,34,4,4
226241,31,4,4
226247,36,4,4
226266,31,5,4
226270,42,4,3
226304,39,3,4
226305,34,4,4
226312,35,4,4
226321,35,4,4
226322,36,4,4
226337,35,4,4
226368,32,4,4
226377,33,4,4
226380,34,3,4
226416,39,4,4
226425,32,4,4
226490,40,3,4
226502,32,4,4
226511,42,4,4
226529,44,4,4
226544,35,4,4
226562,35,4,4
226580,35,4,4
226581,37,4,4
226615,42,4,3
226662,36,4,4
226667,35,4,4
226682,38,4,4
226693,33,4,4
226705,35,4,5
226773,35,4,4
226787,40,4,4
226832,38,4,4
226837,31,4,4
226874,35,4,4
226895,35,4,4
226903,25,4,4
226929,32,4,4
226935,34,4,4
226941,39,4,4
226949,41,4,4
226953,31,4,4
226974,38,4,4
226977,43,4,3
226987,25,4,3
226990,36,4,4
226997,34,4,4
227016,33,4,4
227050,38,5,4
227090,38,4,4
227111,34,4,4
227117,31,4,3
227122,36,4,4
227155,40,4,4
227177,34,4,4
227197,32,3,4
227215,38,4,4
227243,38,4,4
227255,41,4,4
227257,41,4,5
227270,38,4,4
227274,38,5,4
227278,35,4,4
227292,33,4,4
227338,32,4,4
227360,38,4,5
227386,34,4,4
227422,38,4,4
227453,38,4,4
227470,33,3,4
227489,28,4,4
227503,41,4,4
227531,33,4,4
227538,29,4,4
227556,37,4,4
227595,35,4,4
227667,34,4,4
227685,37,5,4
227687,32,4,3
227705,30,4,4
227718,28,4,4
227744,41,4,4
227747,35,4,3
227749,36,4,4
227759,41,4,4
227760,39,4,4
227761,39,4,4
227793,38,4,4
227840,33,4,4
227861,43,4,4
227892,30,4,4
227903,36,4,4
227928,30,4,4
227942,40,4,4
227993,38,4,4
228000,42,4,4
228011,35,4,4
228017,34,4,4
228039,35,4,4
228061,35,4,4
228068,34,4,4
228076,37,4,4
228077,33,4,4
228098,41,4,4
228111,44,3,4
228116,38,4,4
228136,38,4,4
228155,27,4,4
228166,45,4,4
228183,36,4,4
228212,35,4,4
228234,31,4,4
228264,39,4,4
228269,33,4,4
228273,36,5,4
228316,38,4,4
228322,32,4,4
228327,32,4,4
228328,37,4,4
228330,32,4,4
228337,37,4,4
228353,31,4,4
228363,40,4,4
228380,42,4,4
228384,36,4,4
228401,35,4,4
228421,37,4,4
228429,35,3,4
228472,35,4,4
228514,39,4,4
228515,28,4,4
228536,42,4,4
228547,30,4,4
228549,33,4,4
228600,40,4,4
228606,31,4,4
228614,29,4,4
228631,40,4,4
228635,36,4,4
228669,38,4,4
228718,39,4,4
228726,33,4,4
228757,39,4,4
228760,43,4,4
228796,41,4,4
228813,34,4,5
228853,32,4,4
228879,33,4,4
228890,34,3,4
228967,42,4,4
228970,35,4,4
228975,32,4,4
229003,41,4,4
229029,33,5,4
229047,40,4,5
229051,32,4,4
229064,29,5,4
229076,33,4,4
229093,32,4,4
229095,34,4,4
229100,34,4,4
229105,36,4,4
229106,36,4,4
229109,41,4,4
229139,36,4,4
229148,34,4,4
229181,35,4,4
229196,33,4,4
229210,36,4,4
229223,31,4,4
229248,40,4,4
229358,43,4,4
229376,36,4,4
229384,35,4,5
229395,31,4,4
229409,31,3,4
229410,38,4,5
229453,41,4,4
229456,33,4,4
229473,39,4,4
229524,33,4,4
229533,32,4,4
229554,36,4,4
229561,40,3,4
229596,37,4,4
229666,38,5,4
229695,40,4,4
229735,41,4,4
229738,36,4,4
229768,38,4,4
229784,37,4,4
229799,34,4,4
229805,44,4,4
229806,38,4,4
229818,36,4,4
229825,32,4,4
229887,37,4,4
229904,42,4,4
229961,32,4,4
230001,38,4,4
230031,37,4,4
230053,35,4,5
230077,36,5,4
230094,36,4,4
230101,37,4,4
230140,33,4,4
230143,32,4,4
230145,43,4,4
230147,34,4,4
230268,34,4,4
230273,37,4,4
230280,30,4,3
230299,33,4,4
230301,39,4,4
230312,37,3,4
230352,28,4,4
230369,35,4,4
230405,39,4,4
230407,30,4,4
230412,38,5,4
230417,41,4,4
230423,31,4,4
230426,39,4,4
230428,34,4,4
230435,38,4,4
230442,39,4,4
230446,36,4,4
230454,40,4,4
230461,39,4,4
230471,34,4,4
230488,39,4,4
230499,37,4,4
230528,35,4,4
230532,36,4,4
230544,36,4,4
230557,33,4,4
230575,32,4,4
230614,47,4,4
230640,41,4,4
230707,38,4,4
230741,35,4,4
230746,42,4,4
230784,37,4,4
230802,36,4,4
230823,36,4,4
230827,38,5,4
230849,35,4,4
230860,35,4,3
230872,37,4,4
230888,37,4,4
230894,33,4,4
230901,33,4,4
230906,33,4,4
230917,31,4,4
230934,39,4,4
230942,42,4,4
230974,38,4,4
230985,43,4,4
231015,35,4,4
231035,37,4,4
231048,29,4,4
231059,41,4,4
231071,31,4,4
231074,33,3,4
231175,36,4,4
231186,30,4,4
231240,28,4,4
231244,39,4,4
231262,36,4,4
231265,34,4,4
231280,43,4,4
231297,33,4,4
231321,33,4,4
231329,34,4,4
231336,34,4,4
231349,32,4,4
231362,37,4,4
231363,35,4,4
231371,47,4,3
231375,43,4,4
231383,33,4,4
231403,34,4,4
231409,40,4,4
231461,38,4,4
231465,37,4,4
231492,33,4,4
231493,30,4,4
231514,37,4,3
231521,41,4,4
231570,34,4,4
231581,44,4,4
231605,35,4,4
231607,32,4,4
231641,32,3,4
231643,35,4,4
231649,38,4,4
231653,37,4,4
231662,32,4,4
231680,35,4,4
231682,37,4,4
231691,40,4,4
231710,33,4,4
231722,26,4,4
231723,34,4,4
231747,36,4,4
231749,36,4,4
231752,35,4,4
231756,31,3,4
231806,38,4,4
231826,35,3,4
231833,37,4,4
231853,42,5,4
231854,36,4,4
231858,33,4,3
231873,39,4,4
231932,39,4,4
231960,34,3,4
231966,34,4,4
231978,33,4,4
231980,37,4,4
231986,33,4,4
231987,35,4,3
231994,29,4,4
232006,36,4,4
232008,43,3,3
232016,36,4,4
232024,30,4,4
232046,37,4,4
232065,32,4,4
232086,36,4,5
232106,33,4,4
232136,36,4,4
232137,37,3,4
232148,35,4,4
232172,32,4,4
232211,43,4,4
232269,35,4,4
232280,41,4,4
232286,40,4,4
232288,36,4,4
232297,38,4,4
232325,34,5,4
232326,33,5,4
232339,37,4,4
232341,36,4,4
232359,34,4,4
232365,36,4,4
232369,36,3,4
232407,39,4,4
232479,34,4,5
232501,35,4,4
232511,38,4,3
232522,39,4,4
232562,28,4,4
232563,35,4,4
232566,41,4,4
232570,32,3,3
232577,36,4,4
232579,34,4,4
232585,34,4,5
232587,39,4,4
232591,39,4,4
232604,34,3,4
232622,38,5,4
232624,38,5,4
232625,39,4,4
232638,35,4,4
232642,30,4,4
232721,32,4,5
232727,40,4,4
232752,32,4,4
232758,39,4,4
232780,41,4,4
232807,31,5,4
232812,30,4,4
232820,33,3,4
232822,32,4,4
232853,41,4,4
232859,29,4,4
232897,31,4,4
232899,40,5,4
232902,31,4,4
232921,34,4,4
232930,39,5,4
232939,34,4,4
232964,37,4,4
232965,33,4,4
232966,30,4,5
232978,32,4,4
232982,36,4,4
233003,41,3,4
233008,40,4,4
233013,39,4,4
233026,34,4,4
233032,44,4,4
233048,36,4,4
233059,36,4,4
233065,37,4,5
233083,42,4,4
233097,37,4,4
233115,42,3,4
233117,41,4,4
233131,32,4,3
233140,43,4,4
233148,33,4,4
233169,37,4,4
233180,31,4,4
233194,33,4,4
233231,34,4,4
233238,32,4,4
233252,30,5,4
233265,37,4,3
233296,35,4,4
233309,40,4,4
233338,36,4,4
233343,30,5,4
233345,38,4,4
233364,31,4,4
233373,35,3,4
233399,37,4,4
233403,33,4,4
233414,33,4,4
233416,32,4,4
233426,38,4,4
233436,41,4,4
233440,41,4,4
233459,36,4,4
233461,38,4,4
233468,37,4,4
233511,34,4,4
233515,33,4,4
233566,37,3,4
233585,37,4,4
233589,40,4,4
233600,39,4,4
233682,35,4,4
233693,34,5,4
233695,30,4,4
233721,35,4,3
233725,39,4,4
233730,41,4,4
233736,39,4,4
233767,29,4,4
233771,37,4,4
233793,27,4,4
233814,39,4,4
233817,33,4,4
233827,34,4,4
233830,34,4,4
233848,33,3,4
233856,36,4,5
233875,32,4,4
233895,33,4,4
233903,32,4,4
233917,37,4,4
233949,35,5,4
233974,32,4,4
234003,37,3,4
234020,33,4,4
234052,40,4,4
234078,36,5,4
234128,32,4,4
234140,34,4,4
234173,34,4,4
234175,33,4,4
234181,32,4,4
234184,32,4,3
234200,32,4,4
234247,35,4,3
234251,29,4,4
234254,36,4,5
234255,36,4,4
234264,39,4,4
234292,41,4,4
234353,33,4,4
234383,37,4,4
234399,30,3,4
234401,41,3,4
234406,34,4,4
234417,33,4,4
234423,34,4,5
234426,35,4,4
234448,34,4,4
234467,37,4,4
234474,38,4,3
234501,36,4,4
234534,38,4,4
234567,37,4,4
234587,41,4,4
234601,38,4,4
234605,30,4,4
234622,33,4,4
234635,35,4,4
234637,43,4,4
234652,38,4,4
234701,35,4,4
234712,31,4,4
234718,36,4,4
234757,38,4,4
234763,37,4,3
234771,33,4,4
234772,41,4,4
234774,35,4,4
234778,35,4,4
234783,33,4,4
234821,44,4,4
234837,33,4,4
234848,45,4,4
234857,35,4,4
234870,40,4,4
234907,37,4,4
234909,39,4,4
234940,35,4,4
234953,32,3,4
234973,35,4,4
234976,35,4,5
234979,38,4,4
234982,30,4,4
234984,39,4,4
235030,34,4,4
235035,34,5,4
235108,40,4,4
235115,33,4,4
235121,33,4,4
235166,38,4,4
235171,29,5,4
235172,43,4,5
235181,44,3,4
235199,35,4,4
235210,35,4,4
235218,32,4,4
235238,34,4,4
235240,33,3,4
235256,34,3,4
235270,32,4,4
235307,25,4,4
235313,32,4,4
235333,35,4,4
235339,31,4,4
235347,41,4,4
235349,32,4,4
235360,32,4,4
235374,45,4,4
235381,40,4,4
235390,32,4,4
235405,38,4,4
235410,38,4,4
235422,37,4,4
235432,34,4,4
235444,39,4,4
235469,32,4,4
235483,38,4,4
235487,36,4,4
235512,38,4,4
235517,38,4,4
235558,49,4,4
235605,40,4,3
235615,38,4,4
235617,34,4,4
235698,39,4,4
235717,31,4,4
235740,32,4,3
235756,39,5,5
235775,30,4,3
235783,37,4,4
235787,37,4,4
235790,35,4,4
235808,38,4,4
235818,44,4,4
235824,38,4,4
235871,34,4,4
235876,38,4,4
235884,39,4,4
235896,39,4,4
235918,42,5,4
235925,31,4,4
235941,31,4,5
235986,32,4,4
235990,41,4,4
236022,38,4,4
236040,37,4,4
236056,32,4,4
236083,40,4,4
236101,36,4,4
236106,38,4,5
236112,39,3,4
236131,37,4,4
236138,33,4,4
236141,26,4,4
236143,33,4,4
236144,35,4,4
236153,34,4,4
236192,32,4,4
236230,42,4,4
236253,34,4,4
236268,33,4,4
236294,36,4,4
236295,27,4,4
236301,38,4,4
236345,31,4,4
236376,35,4,4
236379,35,4,4
236392,35,4,5
236395,32,4,3
236413,33,4,4
236443,39,4,4
236454,44,4,4
236468,31,4,3
236479,36,5,4
236488,42,4,4
236507,28,4,4
236518,33,4,4
236562,39,4,4
236564,32,4,4
236572,38,4,4
236575,38,4,4
236584,36,5,4
236601,32,4,4
236604,38,4,4
236612,38,4,4
236627,40,4,4
236631,35,4,4
236640,43,4,4
236679,38,4,5
236692,27,4,5
236697,35,4,4
236723,33,4,4
236732,35,4,5
236748,34,4,5
236783,36,4,4
236787,34,4,4
236819,34,4,4
236834,38,4,4
236839,34,4,4
236851,33,4,4
236860,37,5,4
236878,39,4,3
236883,33,4,4
236887,45,4,4
236933,34,4,4
236960,42,4,4
236962,39,3,4
237003,47,3,4
237008,34,4,4
237014,32,4,4
237020,30,4,4
237028,32,4,4
237049,38,4,4
237051,37,4,4
237055,34,4,4
237076,33,4,4
237114,33,4,3
237141,36,4,3
237146,40,5,4
237167,31,4,4
237169,35,4,4
237194,38,4,4
237200,31,4,4
237205,30,4,4
237223,39,4,4
237224,43,4,4
237249,42,4,4
237251,28,4,4
237264,35,4,4
237296,33,4,4
237308,33,4,4
237311,36,4,3
237320,33,4,4
237332,37,4,4
237362,34,4,4
237365,40,4,4
237386,35,4,4
237394,35,4,4
237398,39,4,4
237402,33,3,4
237430,36,4,4
237434,36,4,4
237454,30,4,4
237459,33,4,4
237466,39,4,4
237468,41,4,4
237483,32,4,4
237490,36,4,4
237529,38,4,3
237534,37,4,4
237538,30,4,4
237544,43,4,4
237547,42,4,4
237578,36,4,4
237585,37,4,4
237588,37,4,4
237600,38,4,4
237601,39,4,4
237610,43,4,4
237617,36,4,4
237629,35,4,4
237651,34,4,4
237690,41,3,4
237693,35,4,4
237722,44,5,4
237778,40,4,4
237787,36,4,4
237792,36,4,4
237798,33,4,4
237802,38,4,5
237808,36,4,4
237843,35,4,4
237880,39,4,4
237941,34,4,4
237988,43,4,4
238028,36,3,4
238035,36,4,4
238055,36,4,4
238074,34,4,4
238128,37,4,4
238134,39,4,4
238156,35,4,4
238162,40,4,4
238167,31,4,4
238169,34,4,4
238177,36,4,4
238226,33,4,4
238231,31,4,4
238249,39,5,4
238285,37,4,4
238296,37,5,4
238310,34,4,4
238323,33,4,4
238328,36,4,4
238329,44,4,4
238386,31,5,4
238397,47,4,4
238403,32,4,4
238414,40,4,4
238432,28,4,5
238438,32,4,4
238482,38,4,4
238510,36,4,4
238536,34,4,4
238553,35,4,4
238579,34,4,4
238585,38,4,4
238594,39,5,4
238612,42,4,4
238616,42,4,4
238646,41,4,4
238647,33,4,4
238653,28,4,4
238659,35,4,4
238673,26,4,4
238686,38,4,4
238705,36,4,4
238756,37,4,4
238757,35,4,4
238770,34,4,4
238777,37,4,4
238788,32,4,4
238844,40,4,4
238918,39,4,4
238925,34,4,4
238938,40,3,4
238945,34,4,4
238962,37,4,4
239010,33,4,4
239023,31,4,4
239024,35,4,4
239030,45,4,4
239084,39,4,5
239091,34,4,4
239105,43,4,4
239108,32,4,4
239125,33,3,4
239129,37,4,3
239147,37,4,4
239176,36,4,4
239187,37,4,4
239207,39,4,4
239235,35,4,4
239252,35,4,4
239255,33,4,4
239273,38,4,4
239275,44,4,4
239279,36,4,4
239318,40,4,3
239334,33,4,4
239338,41,3,3
239357,36,4,4
239361,36,4,4
239370,44,4,4
239379,38,4,4
239387,35,4,4
239448,35,4,4
239484,43,4,4
239509,39,4,5
239534,42,4,4
239556,41,4,4
239582,36,4,4
239585,36,4,4
239588,41,4,4
239593,41,4,4
239597,35,4,4
239636,38,4,4
239662,39,5,4
239692,38,4,4
239704,34,4,4
239713,45,4,4
239729,36,4,4
239748,35,4,4
239754,35,4,4
239755,39,5,4
239763,37,4,4
239774,36,4,4
239793,39,4,4
239826,32,4,4
239857,44,4,4
239873,32,4,3
239875,39,4,3
239985,28,4,4
239987,34,4,4
239995,31,4,4
239996,37,4,3
240005,33,4,4
240015,31,4,4
240048,30,4,4
240049,39,4,4
240077,34,4,4
240086,29,4,4
240088,38,4,4
240110,41,4,4
240113,37,4,4
240152,36,4,4
240162,41,4,4
240202,36,5,4
240229,38,4,4
240257,37,4,4
240272,40,4,4
240275,25,4,4
240278,31,4,4
240302,38,4,4
240305,42,4,4
240308,36,4,4
240328,37,5,4
240334,35,3,4
240343,39,4,4
240397,32,4,4
240511,34,4,4
240527,35,4,4
240559,36,4,4
240561,39,4,4
240568,33,4,4
240572,37,3,4
240639,35,4,4
240650,31,4,4
240654,32,4,4
240675,40,4,5
240680,43,4,4
240684,30,3,4
240693,39,4,4
240698,36,4,4
240706,37,4,4
240722,35,4,4
240724,39,4,4
240734,38,4,4
240743,34,4,4
240755,37,4,4
240768,33,4,4
240773,34,5,4
240784,36,4,4
240791,44,4,4
240813,32,4,4
240850,36,4,4
240862,37,4,4
240865,38,4,4
240878,31,4,4
240879,36,4,4
240886,36,4,3
240897,35,4,4
240904,33,4,4
240908,34,3,5
240958,28,4,5
240979,37,4,4
240991,30,4,4
240993,34,4,4
240994,32,4,4
241059,37,4,4
241068,35,4,5
241110,39,4,4
241162,32,4,4
241217,38,4,4
241223,37,5,4
241254,33,4,4
241257,36,3,4
241276,32,4,4
241283,35,4,4
241289,33,4,4
241312,39,4,4
241352,35,4,4
241366,37,4,4
241374,36,4,4
241385,38,4,4
241402,31,4,4
241436,35,4,5
241442,29,4,4
241444,34,4,4
241454,35,4,5
241458,42,4,4
241469,41,4,4
241487,29,4,4
241515,33,4,4
241529,40,4,4
241541,33,4,5
241545,35,4,4
241559,34,5,4
241566,41,4,4
241624,43,4,4
241693,28,5,4
241698,42,4,4
241700,51,4,4
241719,33,4,4
241739,36,4,4
241766,32,4,4
241777,31,4,5
241792,39,4,4
241855,35,4,4
241868,39,4,4
241873,38,4,4
241881,34,4,5
241900,35,4,4
241902,33,4,3
241903,39,4,4
241910,35,4,4
241912,37,4,4
241917,35,4,5
241935,31,4,4
241940,41,4,4
241941,40,4,4
241984,39,4,4
242023,34,4,4
242027,38,5,4
242074,35,4,3
242101,34,4,4
242125,40,4,3
242134,43,4,5
242152,31,4,4
242167,31,4,4
242168,34,4,4
242170,33,4,4
242191,36,4,4
242196,35,4,3
242202,37,4,4
242234,40,5,4
242253,43,4,4
242264,34,4,4
242296,34,4,4
242312,35,4,4
242337,35,4,4
242360,34,4,4
242367,35,4,4
242463,31,3,4
242474,39,4,5
242498,38,5,4
242508,41,4,4
242525,34,4,4
242528,39,4,3
242594,32,4,4
242595,32,4,4
242597,41,4,4
242605,40,4,4
242616,36,4,4
242617,36,4,4
242624,42,4,4
242627,38,4,5
242631,29,4,4
242635,38,4,4
242640,36,4,4
242641,37,5,4
242643,31,4,4
242647,36,4,4
242680,40,4,4
242689,39,4,4
242729,42,4,4
242756,41,4,4
242758,40,4,4
242769,43,4,4
242774,42,4,4
242780,39,4,4
242788,35,4,4
242809,31,4,4
242859,34,3,4
242893,30,4,4
242918,40,4,4
242922,40,4,4
242943,30,4,4
242959,31,4,4
242960,45,4,4
242980,41,4,4
243008,38,4,4
243064,39,4,4
243077,38,4,4
243098,27,4,4
243113,31,4,4
243115,40,4,4
243142,41,4,4
243213,37,4,4
243238,45,4,4
243239,36,4,4
243282,34,5,4
243284,35,4,4
243301,43,4,4
243303,42,4,4
243313,29,4,3
243331,40,5,4
243334,39,4,3
243345,38,4,4
243359,41,4,4
243371,39,4,4
243372,31,4,4
243374,32,4,4
243415,40,4,4
243436,33,5,4
243447,35,4,4
243465,36,4,4
243484,32,4,4
243497,44,4,4
243499,29,4,4
243523,37,4,4
243558,44,4,4
243561,39,4,4
243569,35,4,4
243574,36,4,4
243578,36,4,4
243585,42,4,4
243659,35,4,4
243672,31,4,4
243673,30,4,4
243681,36,4,4
243719,38,4,4
243722,27,4,4
243736,29,4,5
243748,33,4,4
243750,40,4,4
243801,33,4,4
243841,37,4,4
243847,33,4,3
243865,42,4,4
243878,39,4,4
243886,44,4,4
243945,38,4,4
243952,41,4,4
243998,36,4,4
244008,39,4,4
244015,36,4,3
244017,30,4,4
244018,34,4,4
244026,34,4,4
244032,37,4,4
244042,39,4,3
244049,36,4,3
244063,39,4,4
244075,37,4,4
244078,37,4,4
244079,39,4,4
244088,36,4,4
244122,35,4,4
244158,40,4,4
244187,41,4,4
244204,37,4,4
244218,31,4,4
244244,33,4,4
244291,43,4,4
244341,41,4,4
244358,38,4,4
244399,35,4,3
244400,35,4,4
244406,32,4,4
244412,39,4,5
244498,27,4,4
244514,44,4,4
244520,34,4,4
244524,39,4,4
244528,28,4,4
244573,42,4,4
244577,41,4,4
244579,36,4,4
244652,39,4,4
244660,41,4,4
244662,35,4,4
244711,34,3,4
244723,36,4,4
244727,39,4,4
244754,34,4,4
244765,34,4,3
244769,36,5,4
244770,40,4,4
244785,41,4,4
244846,41,3,4
244848,36,4,4
244864,36,4,4
244871,31,4,4
244874,30,4,4
244890,29,4,4
244893,33,4,4
244897,38,4,4
244899,35,3,4
244902,35,4,4
244904,32,4,4
244920,35,4,4
244944,32,4,4
244945,40,5,4
244974,37,3,4
244988,44,4,4
244992,39,4,4
245050,37,4,4
245052,43,4,4
245070,36,4,4
245083,38,4,4
245119,39,4,4
245147,38,4,4
245161,41,4,4
245164,33,4,4
245171,31,4,4
245186,38,4,4
245190,37,4,5
245202,32,4,3
245224,32,4,4
245229,28,4,4
245245,37,4,4
245248,38,4,4
245250,36,4,4
245261,47,4,4
245267,42,4,4
245273,39,4,4
245278,32,4,4
245335,40,4,4
245345,31,4,4
245349,37,4,5
245382,33,4,4
245394,38,3,4
245410,35,4,4
245418,42,4,4
245431,36,4,4
245433,41,4,4
245462,36,4,4
245474,32,4,4
245476,37,4,4
245482,40,4,4
245486,40,4,4
245501,38,4,4
245510,39,4,4
245511,35,4,4
245552,44,4,4
245584,29,4,5
245624,32,4,4
245662,38,4,4
245672,41,4,5
245689,35,4,4
245697,34,4,4
245700,34,4,4
245710,40,4,4
245712,39,4,4
245715,39,4,4
245737,34,4,4
245754,32,4,4
245768,41,4,4
245780,35,4,4
245812,33,5,5
245813,31,4,4
245832,36,4,4
245836,35,4,4
245838,30,4,4
245853,35,5,4
245862,34,4,4
245875,31,4,4
245876,38,4,4
245890,36,4,4
245900,33,4,3
245902,39,4,4
245926,39,3,5
245933,32,4,4
245936,38,4,4
245940,30,4,4
245946,38,4,4
245950,36,4,4
245954,40,4,4
245960,31,4,4
245975,35,4,4
245986,32,4,4
246037,38,4,4
246050,45,4,4
246065,28,4,4
246068,40,4,4
246073,31,4,4
246086,36,4,4
246094,30,4,4
246138,34,4,4
246145,35,4,4
246157,42,4,4
246195,46,4,4
246197,36,4,4
246221,41,5,4
246233,38,4,4
246236,38,4,3
246238,38,5,4
246242,36,4,4
246243,29,4,5
246245,34,4,4
246269,42,4,4
246271,39,4,4
246285,37,4,3
246312,39,4,3
246324,35,3,4
246326,41,5,4
246330,36,4,4
246335,39,4,5
246377,32,4,4
246392,37,4,4
246393,39,4,4
246405,34,5,4
246406,41,4,4
246416,33,4,4
246420,40,4,4
246439,33,4,4
246475,35,4,4
246477,43,4,4
246509,34,4,4
246541,41,4,4
246544,28,4,4
246564,36,4,4
246621,38,4,4
246638,36,5,4
246647,36,4,4
246655,31,4,4
246673,37,4,4
246682,39,4,4
246693,38,4,4
246716,38,4,4
246723,43,4,3
246727,39,4,4
246734,36,5,4
246736,37,4,4
246768,37,5,4
246789,37,4,4
246797,34,4,4
246800,32,4,4
246803,36,4,4
246807,39,4,3
246825,36,4,4
246832,37,4,4
246835,35,4,4
246878,42,4,4
246918,35,4,4
246919,34,4,4
246941,37,4,5
246956,41,4,4
246957,33,4,4
246968,37,4,4
246973,39,4,4
246999,33,4,4
247029,35,4,4
247055,37,4,4
247073,35,4,4
247085,37,4,4
247106,40,3,5
247125,36,4,4
247192,38,4,4
247236,35,4,4
247241,35,4,4
247249,41,4,4
247250,38,4,4
247254,38,4,4
247265,36,4,4
247322,30,4,4
247341,44,4,4
247374,39,4,4
247376,39,4,4
247394,35,4,4
247396,31,4,4
247397,35,4,4
247399,30,4,4
247412,31,4,4
247427,30,4,4
247452,36,5,4
247494,35,4,4
247520,41,4,4
247527,38,4,4
247559,39,4,4
247576,44,3,4
247590,39,4,4
247595,34,4,4
247603,35,4,4
247631,31,4,4
247681,34,4,4
247686,36,5,5
247700,36,4,4
247736,44,3,4
247748,41,4,4
247749,31,4,4
247767,40,5,5
247773,43,4,4
247785,38,4,4
247824,41,4,4
247852,36,4,4
247855,39,5,4
247864,36,4,4
247905,43,4,4
247918,37,4,3
247936,34,4,4
247958,25,4,4
247985,35,4,4
247986,32,4,4
247998,27,4,5
248008,37,4,4
248051,32,4,4
248058,32,4,4
248064,38,4,4
248078,31,4,4
248104,39,5,4
248123,43,4,4
248125,40,4,4
248137,31,3,4
248152,45,4,4
248155,42,4,4
248166,32,4,4
248167,45,4,5
248172,41,4,4
248208,33,4,4
248217,35,4,4
248244,32,4,4
248285,41,4,4
248295,35,4,4
248311,33,4,4
248333,36,4,4
248343,33,4,3
248354,36,4,4
248355,45,4,4
248364,45,4,4
248390,31,4,4
248402,35,4,4
248406,35,4,4
248422,34,4,4
248446,27,5,4
248449,36,4,4
248496,34,4,4
248509,36,4,4
248538,30,4,4
248555,33,4,4
248565,37,4,4
248588,35,4,4
248593,39,4,4
248599,27,4,4
248600,34,4,4
248621,34,4,4
248673,39,4,4
248684,32,4,3
248689,40,4,4
248691,36,4,4
248732,37,3,4
248745,43,4,4
248764,23,4,4
248773,42,4,4
248788,35,4,4
248799,33,4,4
248857,43,4,4
248870,35,4,4
248874,35,4,4
248878,41,4,4
248901,30,4,4
248909,39,4,4
248921,31,4,4
248944,44,4,4
248952,36,4,4
248972,30,4,4
248975,31,4,4
248984,39,4,4
249005,30,3,4
249022,32,4,4
249027,39,4,4
249038,38,4,4
249056,40,4,4
249058,31,4,4
249070,37,4,4
249078,43,4,4
249079,36,4,4
249089,39,4,4
249097,38,4,4
249099,42,4,4
249130,38,4,4
249143,39,4,4
249148,41,4,4
249159,38,5,4
249164,32,4,4
249173,33,4,4
249178,34,4,4
249194,40,4,4
249195,38,4,4
249204,39,4,4
249222,32,4,4
249232,33,4,4
249233,31,4,4
249235,42,4,4
249238,32,4,4
249294,38,4,4
249342,41,4,4
249366,31,4,4
249370,31,4,4
249383,36,4,4
249406,44,4,4
249428,34,4,4
249433,36,4,4
249434,32,4,4
249456,37,4,4
249460,40,4,4
249465,29,4,4
249467,39,4,5
249481,33,5,4
249500,39,4,4
249541,36,3,4
249553,41,4,4
249589,33,4,5
249594,37,5,4
249607,34,4,4
249621,30,4,4
249625,36,4,4
249627,35,4,4
249646,37,4,4
249656,39,3,4
249658,36,5,4
249667,29,4,3
249680,36,4,4
249695,38,4,4
249705,30,4,3
249714,35,4,4
249719,35,4,4
249720,34,4,4
249724,37,4,3
249731,38,4,4
249740,31,4,4
249741,32,4,4
249751,39,4,3
249813,34,3,5
249814,31,4,4
249838,35,4,4
249941,29,4,4
249950,30,4,4
249957,42,4,4
249998,34,4,4
250001,31,4,4
250009,34,4,5
250016,35,4,4
250026,28,4,4
250045,32,4,4
250055,41,4,4
250065,35,5,4
250068,33,4,4
250087,36,4,4
250089,38,4,4
250130,30,4,4
250140,42,4,4
250153,38,4,4
250158,36,5,4
250176,40,4,4
250180,38,3,4
250199,36,4,4
250233,39,4,4
250245,34,4,4
250246,39,4,4
250249,34,4,5
250251,34,4,5
250257,39,4,3
250261,37,4,5
250277,27,4,4
250295,48,4,4
250344,43,4,4
250353,36,4,4
250370,39,4,4
250381,37,4,4
250433,39,4,5
250439,34,4,4
250451,40,4,4
250478,34,4,4
250481,35,4,4
250528,39,4,4
250566,37,3,4
250573,34,4,4
250590,37,4,4
250639,33,4,4
250643,43,4,4
250644,35,4,4
250664,38,4,4
250666,45,5,4
250740,36,4,4
250776,41,4,4
250784,41,4,5
250828,34,4,4
250857,34,4,4
250882,34,4,4
250888,35,4,4
250891,30,4,4
250910,38,4,4
250916,31,4,4
250941,32,4,4
250949,32,4,4
250978,30,4,4
250991,31,4,5
251016,40,4,4
251018,42,4,5
251035,32,4,4
251045,32,3,4
251072,38,3,4
251095,40,4,4
251115,34,4,4
251119,34,4,4
251133,37,4,4
251147,36,4,4
251161,42,4,4
251186,31,4,4
251196,36,4,4
251199,35,4,4
251218,34,4,3
251220,38,4,4
251221,33,4,4
251230,35,4,4
251233,40,4,4
251245,34,4,4
251246,33,4,4
251252,34,4,4
251263,32,3,4
251265,37,4,4
251266,43,4,4
251302,41,4,4
251304,43,4,4
251324,41,4,4
251332,31,4,5
251345,42,4,4
251390,32,4,4
251450,31,4,4
251515,42,4,4
251549,32,4,4
251561,38,4,4
251588,37,5,4
251600,43,3,4
